Junction,Date,Time,Direction,car,motorbike,bus,truck,total
6,01-11-2023,10:14:00,1,0,1,0,0,1
6,01-11-2023,10:14:00,2,0,4,0,1,5
6,01-11-2023,10:14:00,3,0,2,0,1,3
6,01-11-2023,10:14:00,4,3,8,0,0,11
6,01-11-2023,10:15:00,1,0,0,0,0,0
6,01-11-2023,10:15:00,2,3,7,0,0,10
6,01-11-2023,10:15:00,3,0,2,0,0,2
6,01-11-2023,10:15:00,4,8,7,0,7,22
6,01-11-2023,10:16:00,1,2,0,0,0,2
6,01-11-2023,10:16:00,2,5,0,1,0,6
6,01-11-2023,10:16:00,3,2,1,0,1,4
6,01-11-2023,10:16:00,4,17,3,3,3,26
6,01-11-2023,10:17:00,1,0,0,0,0,0
6,01-11-2023,10:17:00,2,0,13,0,1,14
6,01-11-2023,10:17:00,3,0,2,0,1,3
6,01-11-2023,10:17:00,4,2,6,0,2,10
6,01-11-2023,10:18:00,1,0,1,0,0,1
6,01-11-2023,10:18:00,2,2,1,1,0,4
6,01-11-2023,10:18:00,3,0,1,0,0,1
6,01-11-2023,10:18:00,4,15,16,2,2,35
6,01-11-2023,10:19:00,1,0,1,0,0,1
6,01-11-2023,10:19:00,2,0,4,1,1,6
6,01-11-2023,10:19:00,3,0,2,0,0,2
6,01-11-2023,10:19:00,4,6,2,2,1,11
6,01-11-2023,10:20:00,1,1,1,0,0,2
6,01-11-2023,10:20:00,2,3,7,0,2,12
6,01-11-2023,10:20:00,3,0,3,0,0,3
6,01-11-2023,10:20:00,4,0,9,1,3,13
6,01-11-2023,10:21:00,1,0,0,0,0,0
6,01-11-2023,10:21:00,2,5,4,0,1,10
6,01-11-2023,10:21:00,3,1,2,0,0,3
6,01-11-2023,10:21:00,4,14,19,0,8,41
6,01-11-2023,10:22:00,1,1,3,0,0,4
6,01-11-2023,10:22:00,2,2,6,0,0,8
6,01-11-2023,10:22:00,3,0,1,0,0,1
6,01-11-2023,10:22:00,4,0,2,0,1,3
6,01-11-2023,10:23:00,1,0,0,0,0,0
6,01-11-2023,10:23:00,2,4,14,2,1,21
6,01-11-2023,10:23:00,3,0,3,0,0,3
6,01-11-2023,10:23:00,4,9,12,0,4,25
6,01-11-2023,10:24:00,1,0,0,0,0,0
6,01-11-2023,10:24:00,2,5,2,0,2,9
6,01-11-2023,10:24:00,3,1,0,0,1,2
6,01-11-2023,10:24:00,4,9,4,1,8,22
6,01-11-2023,10:25:00,1,0,0,0,0,0
6,01-11-2023,10:25:00,2,4,8,1,1,14
6,01-11-2023,10:25:00,3,1,4,0,1,6
6,01-11-2023,10:25:00,4,5,10,0,1,16
6,01-11-2023,10:26:00,1,1,0,0,0,1
6,01-11-2023,10:26:00,2,1,1,0,0,2
6,01-11-2023,10:26:00,3,5,4,0,0,9
6,01-11-2023,10:26:00,4,16,26,0,3,45
6,01-11-2023,10:27:00,1,3,0,0,0,3
6,01-11-2023,10:27:00,2,0,2,0,0,2
6,01-11-2023,10:27:00,3,0,0,0,0,0
6,01-11-2023,10:27:00,4,14,2,1,3,20
6,01-11-2023,10:28:00,1,1,1,0,0,2
6,01-11-2023,10:28:00,2,1,10,0,1,12
6,01-11-2023,10:28:00,3,0,2,1,0,3
6,01-11-2023,10:28:00,4,4,24,0,4,32
6,01-11-2023,10:29:00,1,1,1,0,0,2
6,01-11-2023,10:29:00,2,1,1,0,0,2
6,01-11-2023,10:29:00,3,0,0,0,0,0
6,01-11-2023,10:29:00,4,13,2,2,9,26
6,01-11-2023,10:30:00,1,0,0,0,0,0
6,01-11-2023,10:30:00,2,4,7,1,1,13
6,01-11-2023,10:30:00,3,1,3,0,1,5
6,01-11-2023,10:30:00,4,4,5,0,0,9
6,01-11-2023,10:31:00,1,1,0,0,0,1
6,01-11-2023,10:31:00,2,3,1,0,0,4
6,01-11-2023,10:31:00,3,2,2,0,0,4
6,01-11-2023,10:31:00,4,16,11,0,6,33
6,01-11-2023,10:32:00,1,1,0,0,1,2
6,01-11-2023,10:32:00,2,2,1,0,0,3
6,01-11-2023,10:32:00,3,2,2,0,1,5
6,01-11-2023,10:32:00,4,7,1,1,5,14
6,01-11-2023,10:33:00,1,1,2,0,0,3
6,01-11-2023,10:33:00,2,4,13,2,2,21
6,01-11-2023,10:33:00,3,1,5,1,0,7
6,01-11-2023,10:33:00,4,6,11,1,1,19
6,01-11-2023,10:34:00,1,1,0,0,0,1
6,01-11-2023,10:34:00,2,2,0,0,0,2
6,01-11-2023,10:34:00,3,2,0,0,0,2
6,01-11-2023,10:34:00,4,20,6,2,10,38
6,01-11-2023,10:35:00,1,5,0,0,0,5
6,01-11-2023,10:35:00,2,0,1,0,0,1
6,01-11-2023,10:35:00,3,1,0,1,0,2
6,01-11-2023,10:35:00,4,6,2,1,4,13
6,01-11-2023,10:36:00,1,0,2,0,0,2
6,01-11-2023,10:36:00,2,4,5,0,1,10
6,01-11-2023,10:36:00,3,4,2,0,1,7
6,01-11-2023,10:36:00,4,9,10,0,1,20
6,01-11-2023,10:37:00,1,1,0,1,1,3
6,01-11-2023,10:37:00,2,2,4,0,0,6
6,01-11-2023,10:37:00,3,1,0,0,1,2
6,01-11-2023,10:37:00,4,18,11,1,0,30
6,01-11-2023,10:38:00,1,3,0,0,0,3
6,01-11-2023,10:38:00,2,2,3,1,0,6
6,01-11-2023,10:38:00,3,0,1,0,0,1
6,01-11-2023,10:38:00,4,6,3,0,3,12
6,01-11-2023,10:39:00,1,1,0,0,0,1
6,01-11-2023,10:39:00,2,7,6,0,0,13
6,01-11-2023,10:39:00,3,3,3,0,0,6
6,01-11-2023,10:39:00,4,13,15,1,5,34
6,01-11-2023,10:40:00,1,5,0,0,0,5
6,01-11-2023,10:40:00,2,1,1,0,0,2
6,01-11-2023,10:40:00,3,1,1,0,2,4
6,01-11-2023,10:40:00,4,13,5,1,5,24
6,01-11-2023,10:41:00,1,1,0,0,0,1
6,01-11-2023,10:41:00,2,1,3,0,1,5
6,01-11-2023,10:41:00,3,0,0,0,0,0
6,01-11-2023,10:41:00,4,4,0,0,0,4
6,01-11-2023,10:42:00,1,1,2,0,0,3
6,01-11-2023,10:42:00,2,6,3,0,1,10
6,01-11-2023,10:42:00,3,2,2,0,1,5
6,01-11-2023,10:42:00,4,13,5,3,1,22
6,01-11-2023,10:43:00,1,0,0,0,0,0
6,01-11-2023,10:43:00,2,2,1,0,1,4
6,01-11-2023,10:43:00,3,0,0,0,1,1
6,01-11-2023,10:43:00,4,22,1,1,7,31
6,01-11-2023,10:44:00,1,1,0,0,0,1
6,01-11-2023,10:44:00,2,1,4,0,1,6
6,01-11-2023,10:44:00,3,0,0,0,1,1
6,01-11-2023,10:44:00,4,1,4,0,3,8
6,01-11-2023,10:45:00,1,0,1,0,1,2
6,01-11-2023,10:45:00,2,5,4,0,0,9
6,01-11-2023,10:45:00,3,3,0,0,0,3
6,01-11-2023,10:45:00,4,16,13,3,9,41
6,01-11-2023,10:46:00,1,6,1,0,0,7
6,01-11-2023,10:46:00,2,2,1,1,1,5
6,01-11-2023,10:46:00,3,4,2,0,0,6
6,01-11-2023,10:46:00,4,6,2,0,1,9
6,01-11-2023,10:47:00,1,0,0,0,0,0
6,01-11-2023,10:47:00,2,7,6,0,2,15
6,01-11-2023,10:47:00,3,0,1,0,0,1
6,01-11-2023,10:47:00,4,13,9,0,1,23
6,01-11-2023,10:48:00,1,6,1,0,0,7
6,01-11-2023,10:48:00,2,2,0,0,0,2
6,01-11-2023,10:48:00,3,1,4,0,0,5
6,01-11-2023,10:48:00,4,15,9,2,5,31
6,01-11-2023,10:49:00,1,0,0,0,0,0
6,01-11-2023,10:49:00,2,5,5,0,1,11
6,01-11-2023,10:49:00,3,0,2,0,0,2
6,01-11-2023,10:49:00,4,4,7,0,2,13
6,01-11-2023,10:50:00,1,2,2,0,0,4
6,01-11-2023,10:50:00,2,1,3,0,0,4
6,01-11-2023,10:50:00,3,0,3,0,0,3
6,01-11-2023,10:50:00,4,12,10,1,6,29
6,01-11-2023,10:51:00,1,0,0,1,0,1
6,01-11-2023,10:51:00,2,2,1,0,0,3
6,01-11-2023,10:51:00,3,3,1,0,0,4
6,01-11-2023,10:51:00,4,22,5,0,6,33
6,01-11-2023,10:52:00,1,0,1,0,0,1
6,01-11-2023,10:52:00,2,7,9,0,0,16
6,01-11-2023,10:52:00,3,1,4,0,0,5
6,01-11-2023,10:52:00,4,11,17,0,5,33
6,01-11-2023,10:53:00,1,0,1,0,1,2
6,01-11-2023,10:53:00,2,2,3,0,1,6
6,01-11-2023,10:53:00,3,1,3,0,1,5
6,01-11-2023,10:53:00,4,20,11,0,8,39
6,01-11-2023,10:54:00,1,0,0,0,0,0
6,01-11-2023,10:54:00,2,0,1,0,1,2
6,01-11-2023,10:54:00,3,0,2,0,0,2
6,01-11-2023,10:54:00,4,18,5,0,2,25
6,01-11-2023,10:55:00,1,4,0,0,1,5
6,01-11-2023,10:55:00,2,3,10,0,1,14
6,01-11-2023,10:55:00,3,1,1,0,1,3
6,01-11-2023,10:55:00,4,4,15,1,2,22
6,01-11-2023,10:56:00,1,0,0,0,0,0
6,01-11-2023,10:56:00,2,0,2,0,0,2
6,01-11-2023,10:56:00,3,0,1,0,0,1
6,01-11-2023,10:56:00,4,21,7,2,8,38
6,01-11-2023,10:57:00,1,4,0,0,0,4
6,01-11-2023,10:57:00,2,1,5,0,0,6
6,01-11-2023,10:57:00,3,1,2,0,0,3
6,01-11-2023,10:57:00,4,3,1,1,0,5
6,01-11-2023,10:58:00,1,2,0,0,0,2
6,01-11-2023,10:58:00,2,4,5,0,1,10
6,01-11-2023,10:58:00,3,1,3,0,0,4
6,01-11-2023,10:58:00,4,18,6,0,2,26
6,01-11-2023,10:59:00,1,3,1,0,0,4
6,01-11-2023,10:59:00,2,4,0,1,0,5
6,01-11-2023,10:59:00,3,2,3,1,0,6
6,01-11-2023,10:59:00,4,8,5,1,1,15
6,01-11-2023,11:00:00,1,0,0,0,0,0
6,01-11-2023,11:00:00,2,1,3,3,2,9
6,01-11-2023,11:00:00,3,1,5,1,0,7
6,01-11-2023,11:00:00,4,11,4,1,3,19
6,01-11-2023,11:01:00,1,1,2,0,0,3
6,01-11-2023,11:01:00,2,1,1,0,1,3
6,01-11-2023,11:01:00,3,0,2,0,1,3
6,01-11-2023,11:01:00,4,8,12,1,7,28
6,01-11-2023,11:02:00,1,1,1,0,0,2
6,01-11-2023,11:02:00,2,0,1,0,0,1
6,01-11-2023,11:02:00,3,0,3,0,2,5
6,01-11-2023,11:02:00,4,9,5,1,3,18
6,01-11-2023,11:03:00,1,2,1,0,0,3
6,01-11-2023,11:03:00,2,4,4,0,1,9
6,01-11-2023,11:03:00,3,2,0,0,2,4
6,01-11-2023,11:03:00,4,7,17,4,0,28
6,01-11-2023,11:04:00,1,0,1,0,0,1
6,01-11-2023,11:04:00,2,1,1,0,1,3
6,01-11-2023,11:04:00,3,2,0,0,3,5
6,01-11-2023,11:04:00,4,25,11,0,8,44
6,01-11-2023,11:05:00,1,0,0,0,0,0
6,01-11-2023,11:05:00,2,2,3,0,1,6
6,01-11-2023,11:05:00,3,1,1,0,0,2
6,01-11-2023,11:05:00,4,6,6,1,2,15
6,01-11-2023,11:06:00,1,2,2,1,0,5
6,01-11-2023,11:06:00,2,2,6,0,1,9
6,01-11-2023,11:06:00,3,1,0,0,1,2
6,01-11-2023,11:06:00,4,6,13,2,2,23
6,01-11-2023,11:07:00,1,0,0,0,0,0
6,01-11-2023,11:07:00,2,1,7,0,0,8
6,01-11-2023,11:07:00,3,0,5,0,0,5
6,01-11-2023,11:07:00,4,16,5,2,8,31
6,01-11-2023,11:08:00,1,4,3,0,0,7
6,01-11-2023,11:08:00,2,0,3,0,0,3
6,01-11-2023,11:08:00,3,1,2,0,0,3
6,01-11-2023,11:08:00,4,4,9,0,1,14
6,01-11-2023,11:09:00,1,0,0,1,0,1
6,01-11-2023,11:09:00,2,3,3,0,2,8
6,01-11-2023,11:09:00,3,2,1,0,0,3
6,01-11-2023,11:09:00,4,15,16,3,5,39
6,01-11-2023,11:10:00,1,2,0,0,1,3
6,01-11-2023,11:10:00,2,2,3,0,0,5
6,01-11-2023,11:10:00,3,0,3,1,1,5
6,01-11-2023,11:10:00,4,21,9,1,7,38
6,01-11-2023,11:11:00,1,0,0,0,0,0
6,01-11-2023,11:11:00,2,1,5,0,1,7
6,01-11-2023,11:11:00,3,1,2,0,0,3
6,01-11-2023,11:11:00,4,8,3,1,4,16
6,01-11-2023,11:12:00,1,2,0,0,0,2
6,01-11-2023,11:12:00,2,1,4,2,2,9
6,01-11-2023,11:12:00,3,1,1,0,1,3
6,01-11-2023,11:12:00,4,10,17,0,2,29
6,01-11-2023,11:13:00,1,0,0,0,0,0
6,01-11-2023,11:13:00,2,1,13,0,0,14
6,01-11-2023,11:13:00,3,0,0,0,0,0
6,01-11-2023,11:13:00,4,7,5,0,1,13
6,01-11-2023,11:14:00,1,0,2,0,0,2
6,01-11-2023,11:14:00,2,1,3,1,1,6
6,01-11-2023,11:14:00,3,1,2,0,0,3
6,01-11-2023,11:14:00,4,4,5,0,4,13
6,01-11-2023,11:15:00,1,0,1,0,0,1
6,01-11-2023,11:15:00,2,2,1,0,0,3
6,01-11-2023,11:15:00,3,0,0,0,1,1
6,01-11-2023,11:15:00,4,28,3,0,15,46
6,01-11-2023,11:16:00,1,1,0,0,0,1
6,01-11-2023,11:16:00,2,2,9,0,0,11
6,01-11-2023,11:16:00,3,0,1,0,1,2
6,01-11-2023,11:16:00,4,6,6,0,3,15
6,01-11-2023,11:17:00,1,1,1,0,0,2
6,01-11-2023,11:17:00,2,0,2,0,1,3
6,01-11-2023,11:17:00,3,1,2,0,0,3
6,01-11-2023,11:17:00,4,16,11,0,9,36
6,01-11-2023,11:18:00,1,3,0,0,0,3
6,01-11-2023,11:18:00,2,1,3,0,0,4
6,01-11-2023,11:18:00,3,1,0,0,0,1
6,01-11-2023,11:18:00,4,17,4,0,4,25
6,01-11-2023,11:19:00,1,0,2,0,0,2
6,01-11-2023,11:19:00,2,4,3,0,1,8
6,01-11-2023,11:19:00,3,1,6,0,0,7
6,01-11-2023,11:19:00,4,2,4,0,1,7
6,01-11-2023,11:20:00,1,1,1,0,0,2
6,01-11-2023,11:20:00,2,2,2,0,1,5
6,01-11-2023,11:20:00,3,0,1,0,0,1
6,01-11-2023,11:20:00,4,17,9,3,6,35
6,01-11-2023,11:21:00,1,1,0,1,1,3
6,01-11-2023,11:21:00,2,0,4,0,0,4
6,01-11-2023,11:21:00,3,0,4,0,0,4
6,01-11-2023,11:21:00,4,12,3,0,3,18
6,01-11-2023,11:22:00,1,0,0,0,0,0
6,01-11-2023,11:22:00,2,5,12,0,0,17
6,01-11-2023,11:22:00,3,0,4,0,0,4
6,01-11-2023,11:22:00,4,15,12,0,3,30
6,01-11-2023,11:23:00,1,2,0,0,0,2
6,01-11-2023,11:23:00,2,2,3,0,0,5
6,01-11-2023,11:23:00,3,0,2,0,1,3
6,01-11-2023,11:23:00,4,14,9,2,7,32
6,01-11-2023,11:24:00,1,0,0,0,1,1
6,01-11-2023,11:24:00,2,2,5,0,0,7
6,01-11-2023,11:24:00,3,0,2,0,0,2
6,01-11-2023,11:24:00,4,4,4,2,0,10
6,01-11-2023,11:25:00,1,2,0,0,0,2
6,01-11-2023,11:25:00,2,4,10,0,0,14
6,01-11-2023,11:25:00,3,1,3,0,0,4
6,01-11-2023,11:25:00,4,12,9,0,4,25
6,01-11-2023,11:26:00,1,1,0,0,0,1
6,01-11-2023,11:26:00,2,1,4,0,0,5
6,01-11-2023,11:26:00,3,0,0,0,1,1
6,01-11-2023,11:26:00,4,9,2,1,3,15
6,01-11-2023,11:27:00,1,1,1,0,0,2
6,01-11-2023,11:27:00,2,6,7,0,0,13
6,01-11-2023,11:27:00,3,3,5,0,0,8
6,01-11-2023,11:27:00,4,5,7,0,1,13
6,01-11-2023,11:28:00,1,0,1,0,0,1
6,01-11-2023,11:28:00,2,1,3,0,1,5
6,01-11-2023,11:28:00,3,0,0,0,1,1
6,01-11-2023,11:28:00,4,16,8,1,6,31
6,01-11-2023,11:29:00,1,3,0,0,0,3
6,01-11-2023,11:29:00,2,1,2,0,0,3
6,01-11-2023,11:29:00,3,1,0,0,0,1
6,01-11-2023,11:29:00,4,10,7,0,5,22
6,01-11-2023,11:30:00,1,0,2,0,0,2
6,01-11-2023,11:30:00,2,4,7,0,1,12
6,01-11-2023,11:30:00,3,0,1,1,0,2
6,01-11-2023,11:30:00,4,10,9,0,2,21
6,01-11-2023,11:31:00,1,1,0,0,0,1
6,01-11-2023,11:31:00,2,0,1,0,0,1
6,01-11-2023,11:31:00,3,1,1,0,0,2
6,01-11-2023,11:31:00,4,28,8,1,7,44
6,01-11-2023,11:32:00,1,3,0,0,0,3
6,01-11-2023,11:32:00,2,0,3,0,0,3
6,01-11-2023,11:32:00,3,2,1,0,0,3
6,01-11-2023,11:32:00,4,5,5,0,0,10
6,01-11-2023,11:33:00,1,0,0,0,0,0
6,01-11-2023,11:33:00,2,4,8,2,0,14
6,01-11-2023,11:33:00,3,2,0,0,0,2
6,01-11-2023,11:33:00,4,7,13,1,9,30
6,01-11-2023,11:34:00,1,2,1,0,0,3
6,01-11-2023,11:34:00,2,1,2,0,1,4
6,01-11-2023,11:34:00,3,0,1,0,1,2
6,01-11-2023,11:34:00,4,21,4,0,3,28
6,01-11-2023,11:35:00,1,0,0,0,0,0
6,01-11-2023,11:35:00,2,2,4,0,1,7
6,01-11-2023,11:35:00,3,1,0,0,2,3
6,01-11-2023,11:35:00,4,10,2,1,1,14
6,01-11-2023,11:36:00,1,2,0,1,0,3
6,01-11-2023,11:36:00,2,2,2,0,0,4
6,01-11-2023,11:36:00,3,0,0,0,0,0
6,01-11-2023,11:36:00,4,12,17,0,9,38
6,01-11-2023,11:37:00,1,1,0,0,1,2
6,01-11-2023,11:37:00,2,0,7,0,0,7
6,01-11-2023,11:37:00,3,0,0,0,0,0
6,01-11-2023,11:37:00,4,14,7,0,1,22
6,01-11-2023,11:38:00,1,3,0,0,0,3
6,01-11-2023,11:38:00,2,6,5,1,0,12
6,01-11-2023,11:38:00,3,3,0,0,0,3
6,01-11-2023,11:38:00,4,2,11,1,3,17
6,01-11-2023,11:39:00,1,1,5,0,0,6
6,01-11-2023,11:39:00,2,0,4,0,1,5
6,01-11-2023,11:39:00,3,0,1,0,0,1
6,01-11-2023,11:39:00,4,25,12,0,6,43
6,01-11-2023,11:40:00,1,4,2,0,1,7
6,01-11-2023,11:40:00,2,2,8,0,0,10
6,01-11-2023,11:40:00,3,0,4,0,0,4
6,01-11-2023,11:40:00,4,5,5,0,3,13
6,01-11-2023,11:41:00,1,0,0,0,0,0
6,01-11-2023,11:41:00,2,8,5,1,1,15
6,01-11-2023,11:41:00,3,3,2,0,0,5
6,01-11-2023,11:41:00,4,12,9,1,6,28
6,01-11-2023,11:42:00,1,1,0,0,0,1
6,01-11-2023,11:42:00,2,0,6,0,2,8
6,01-11-2023,11:42:00,3,0,2,0,0,2
6,01-11-2023,11:42:00,4,17,7,2,6,32
6,01-11-2023,11:43:00,1,2,2,0,0,4
6,01-11-2023,11:43:00,2,4,7,0,0,11
6,01-11-2023,11:43:00,3,2,0,0,0,2
6,01-11-2023,11:43:00,4,5,2,2,4,13
6,01-11-2023,11:44:00,1,1,0,0,0,1
6,01-11-2023,11:44:00,2,3,7,1,2,13
6,01-11-2023,11:44:00,3,1,4,0,1,6
6,01-11-2023,11:44:00,4,15,9,1,10,35
6,01-11-2023,11:45:00,1,6,2,0,0,8
6,01-11-2023,11:45:00,2,0,3,0,0,3
6,01-11-2023,11:45:00,3,1,1,0,0,2
6,01-11-2023,11:45:00,4,17,5,0,2,24
6,01-11-2023,11:46:00,1,1,0,0,0,1
6,01-11-2023,11:46:00,2,2,8,0,0,10
6,01-11-2023,11:46:00,3,0,2,0,0,2
6,01-11-2023,11:46:00,4,14,2,0,2,18
6,01-11-2023,11:47:00,1,3,0,0,0,3
6,01-11-2023,11:47:00,2,7,3,0,0,10
6,01-11-2023,11:47:00,3,4,0,0,0,4
6,01-11-2023,11:47:00,4,18,4,2,8,32
6,01-11-2023,11:48:00,1,0,0,0,0,0
6,01-11-2023,11:48:00,2,0,9,1,1,11
6,01-11-2023,11:48:00,3,1,2,0,1,4
6,01-11-2023,11:48:00,4,15,4,0,7,26
6,01-11-2023,11:49:00,1,4,2,0,0,6
6,01-11-2023,11:49:00,2,3,5,0,0,8
6,01-11-2023,11:49:00,3,1,1,0,1,3
6,01-11-2023,11:49:00,4,6,8,0,4,18
6,01-11-2023,11:50:00,1,2,0,0,0,2
6,01-11-2023,11:50:00,2,2,5,0,0,7
6,01-11-2023,11:50:00,3,0,1,0,0,1
6,01-11-2023,11:50:00,4,27,6,2,10,45
6,01-11-2023,11:51:00,1,2,0,0,0,2
6,01-11-2023,11:51:00,2,5,7,0,3,15
6,01-11-2023,11:51:00,3,2,2,0,0,4
6,01-11-2023,11:51:00,4,5,5,0,0,10
6,01-11-2023,11:52:00,1,0,2,0,0,2
6,01-11-2023,11:52:00,2,3,8,2,0,13
6,01-11-2023,11:52:00,3,0,3,0,0,3
6,01-11-2023,11:52:00,4,20,3,1,5,29
6,01-11-2023,11:53:00,1,1,1,0,1,3
6,01-11-2023,11:53:00,2,2,1,1,0,4
6,01-11-2023,11:53:00,3,2,1,0,0,3
6,01-11-2023,11:53:00,4,17,2,1,1,21
6,01-11-2023,11:54:00,1,1,1,1,0,3
6,01-11-2023,11:54:00,2,6,8,0,1,15
6,01-11-2023,11:54:00,3,2,2,0,0,4
6,01-11-2023,11:54:00,4,5,7,0,2,14
6,01-11-2023,11:55:00,1,2,0,0,0,2
6,01-11-2023,11:55:00,2,0,1,0,3,4
6,01-11-2023,11:55:00,3,0,1,0,0,1
6,01-11-2023,11:55:00,4,18,12,1,10,41
6,01-11-2023,11:56:00,1,2,2,0,1,5
6,01-11-2023,11:56:00,2,2,0,0,0,2
6,01-11-2023,11:56:00,3,0,1,0,0,1
6,01-11-2023,11:56:00,4,4,6,1,1,12
6,01-11-2023,11:57:00,1,3,2,0,0,5
6,01-11-2023,11:57:00,2,9,11,1,2,23
6,01-11-2023,11:57:00,3,3,4,1,0,8
6,01-11-2023,11:57:00,4,15,11,2,4,32
6,01-11-2023,11:58:00,1,1,1,1,0,3
6,01-11-2023,11:58:00,2,2,3,0,0,5
6,01-11-2023,11:58:00,3,0,2,0,1,3
6,01-11-2023,11:58:00,4,15,6,1,5,27
6,01-11-2023,11:59:00,1,0,2,0,0,2
6,01-11-2023,11:59:00,2,9,6,0,0,15
6,01-11-2023,11:59:00,3,2,5,0,0,7
6,01-11-2023,11:59:00,4,8,6,1,1,16
7,01-11-2023,09:00:00,1,0,0,0,0,0
7,01-11-2023,09:00:00,2,0,0,0,0,0
7,01-11-2023,09:00:00,3,0,0,0,0,0
7,01-11-2023,09:00:00,4,0,2,0,0,2
7,01-11-2023,09:01:00,1,0,0,0,0,0
7,01-11-2023,09:01:00,2,0,0,0,0,0
7,01-11-2023,09:01:00,3,0,0,0,0,0
7,01-11-2023,09:01:00,4,8,6,0,2,16
7,01-11-2023,09:02:00,1,0,0,0,0,0
7,01-11-2023,09:02:00,2,0,0,0,0,0
7,01-11-2023,09:02:00,3,0,0,0,0,0
7,01-11-2023,09:02:00,4,5,6,0,1,12
7,01-11-2023,09:03:00,1,0,0,0,0,0
7,01-11-2023,09:03:00,2,0,0,0,0,0
7,01-11-2023,09:03:00,3,0,0,0,0,0
7,01-11-2023,09:03:00,4,8,7,0,1,16
7,01-11-2023,09:04:00,1,0,0,0,0,0
7,01-11-2023,09:04:00,2,0,0,0,0,0
7,01-11-2023,09:04:00,3,0,0,0,0,0
7,01-11-2023,09:04:00,4,7,5,0,0,12
7,01-11-2023,09:05:00,1,0,0,0,0,0
7,01-11-2023,09:05:00,2,0,0,0,0,0
7,01-11-2023,09:05:00,3,0,0,0,0,0
7,01-11-2023,09:05:00,4,11,10,0,3,24
7,01-11-2023,09:06:00,1,0,0,0,0,0
7,01-11-2023,09:06:00,2,0,0,0,0,0
7,01-11-2023,09:06:00,3,0,0,0,0,0
7,01-11-2023,09:06:00,4,0,3,0,1,4
7,01-11-2023,09:07:00,1,0,0,0,0,0
7,01-11-2023,09:07:00,2,0,0,0,0,0
7,01-11-2023,09:07:00,3,0,0,0,0,0
7,01-11-2023,09:07:00,4,9,11,0,5,25
7,01-11-2023,09:08:00,1,0,0,0,0,0
7,01-11-2023,09:08:00,2,0,0,0,0,0
7,01-11-2023,09:08:00,3,0,0,0,0,0
7,01-11-2023,09:08:00,4,7,8,0,3,18
7,01-11-2023,09:09:00,1,0,0,0,0,0
7,01-11-2023,09:09:00,2,0,0,0,0,0
7,01-11-2023,09:09:00,3,0,0,0,0,0
7,01-11-2023,09:09:00,4,1,5,0,2,8
7,01-11-2023,09:10:00,1,0,0,0,0,0
7,01-11-2023,09:10:00,2,0,0,0,0,0
7,01-11-2023,09:10:00,3,0,0,0,0,0
7,01-11-2023,09:10:00,4,11,7,0,2,20
7,01-11-2023,09:11:00,1,0,0,0,0,0
7,01-11-2023,09:11:00,2,0,0,0,0,0
7,01-11-2023,09:11:00,3,0,0,0,0,0
7,01-11-2023,09:11:00,4,1,6,0,0,7
7,01-11-2023,09:12:00,1,0,0,0,0,0
7,01-11-2023,09:12:00,2,0,0,0,0,0
7,01-11-2023,09:12:00,3,0,0,0,0,0
7,01-11-2023,09:12:00,4,13,13,0,5,31
7,01-11-2023,09:13:00,1,0,0,0,0,0
7,01-11-2023,09:13:00,2,0,0,0,0,0
7,01-11-2023,09:13:00,3,1,0,0,0,1
7,01-11-2023,09:13:00,4,1,2,0,0,3
7,01-11-2023,09:14:00,1,0,0,0,0,0
7,01-11-2023,09:14:00,2,0,0,0,0,0
7,01-11-2023,09:14:00,3,0,1,0,0,1
7,01-11-2023,09:14:00,4,15,18,0,2,35
7,01-11-2023,09:15:00,1,0,0,0,0,0
7,01-11-2023,09:15:00,2,0,0,0,0,0
7,01-11-2023,09:15:00,3,0,0,0,0,0
7,01-11-2023,09:15:00,4,0,8,0,1,9
7,01-11-2023,09:16:00,1,1,0,0,0,1
7,01-11-2023,09:16:00,2,0,0,0,0,0
7,01-11-2023,09:16:00,3,0,0,0,0,0
7,01-11-2023,09:16:00,4,11,14,0,2,27
7,01-11-2023,09:17:00,1,0,0,0,0,0
7,01-11-2023,09:17:00,2,0,0,0,0,0
7,01-11-2023,09:17:00,3,0,0,0,0,0
7,01-11-2023,09:17:00,4,15,3,1,3,22
7,01-11-2023,09:18:00,1,0,0,0,0,0
7,01-11-2023,09:18:00,2,0,0,0,0,0
7,01-11-2023,09:18:00,3,0,0,0,0,0
7,01-11-2023,09:18:00,4,2,6,0,2,10
7,01-11-2023,09:19:00,1,0,0,0,0,0
7,01-11-2023,09:19:00,2,0,0,0,0,0
7,01-11-2023,09:19:00,3,0,0,0,0,0
7,01-11-2023,09:19:00,4,16,13,0,1,30
7,01-11-2023,09:20:00,1,0,0,0,0,0
7,01-11-2023,09:20:00,2,0,0,0,0,0
7,01-11-2023,09:20:00,3,0,0,0,0,0
7,01-11-2023,09:20:00,4,7,6,0,4,17
7,01-11-2023,09:21:00,1,0,0,0,0,0
7,01-11-2023,09:21:00,2,0,0,0,0,0
7,01-11-2023,09:21:00,3,0,0,0,0,0
7,01-11-2023,09:21:00,4,9,10,0,2,21
7,01-11-2023,09:22:00,1,0,0,0,0,0
7,01-11-2023,09:22:00,2,0,0,0,0,0
7,01-11-2023,09:22:00,3,0,0,0,0,0
7,01-11-2023,09:22:00,4,6,4,0,2,12
7,01-11-2023,09:23:00,1,0,0,0,0,0
